Ns	time/s	cycle number	Ecell/V	I/mA	Q charge/mA.h	Q discharge/mA.h	Temperature/°C	
1	1,863280088501051E+003	1,000000000000000E+000	3,3385968E+000	2,9997268E+004	1,224900806265299E+004	0,000000000000000E+000	2,6465731E+001
1	1,893280089925975E+003	1,000000000000000E+000	3,3395026E+000	2,9996875E+004	1,249898887449978E+004	0,000000000000000E+000	2,6710802E+001
1	1,923280091350898E+003	1,000000000000000E+000	3,3406448E+000	2,9998057E+004	1,274896951929904E+004	0,000000000000000E+000	2,6615934E+001
1	1,953280092775822E+003	1,000000000000000E+000	3,3418264E+000	2,9997662E+004	1,299895034829102E+004	0,000000000000000E+000	2,6655462E+001
1	1,983280094200745E+003	1,000000000000000E+000	3,3428111E+000	2,9997664E+004	1,324893073190647E+004	0,000000000000000E+000	2,6584311E+001
1	2,013280095625669E+003	1,000000000000000E+000	3,3441503E+000	3,0000422E+004	1,349891110670464E+004	0,000000000000000E+000	2,6449921E+001
1	2,043280097050592E+003	1,000000000000000E+000	3,3452530E+000	2,9996678E+004	1,374889143353081E+004	0,000000000000000E+000	2,6750328E+001
1	2,073280098475516E+003	1,000000000000000E+000	3,3465526E+000	2,9998646E+004	1,399887153964084E+004	0,000000000000000E+000	2,6528975E+001
1	2,103280099900439E+003	1,000000000000000E+000	3,3479707E+000	2,9999436E+004	1,424885207650607E+004	0,000000000000000E+000	2,6402487E+001
1	2,133280101325363E+003	1,000000000000000E+000	3,3491917E+000	2,9996480E+004	1,449883265977539E+004	0,000000000000000E+000	2,6639652E+001
1	2,163280102750286E+003	1,000000000000000E+000	3,3507276E+000	2,9995297E+004	1,474881341055121E+004	0,000000000000000E+000	2,6521069E+001
1	2,193280104175210E+003	1,000000000000000E+000	3,3519485E+000	2,9997859E+004	1,499879425865343E+004	0,000000000000000E+000	2,6521069E+001
1	2,223280105600134E+003	1,000000000000000E+000	3,3535240E+000	2,9996676E+004	1,524877487461914E+004	0,000000000000000E+000	2,6521069E+001
1	2,253280107025057E+003	1,000000000000000E+000	3,3550208E+000	2,9998451E+004	1,549875562590603E+004	0,000000000000000E+000	2,6347147E+001
1	2,283280108449981E+003	1,000000000000000E+000	3,3564780E+000	2,9995494E+004	1,574873606898980E+004	0,000000000000000E+000	2,6434107E+001
1	2,313280109874904E+003	1,000000000000000E+000	3,3578169E+000	3,0000420E+004	1,599871669506619E+004	0,000000000000000E+000	2,6505259E+001
1	2,343280111299828E+003	1,000000000000000E+000	3,3593924E+000	2,9997662E+004	1,624869699887912E+004	0,000000000000000E+000	2,6568501E+001
1	2,373280112724751E+003	1,000000000000000E+000	3,3609679E+000	2,9995494E+004	1,649867811799913E+004	0,000000000000000E+000	2,6299717E+001
1	2,403280114149675E+003	1,000000000000000E+000	3,3624251E+000	2,9998449E+004	1,674865914218858E+004	0,000000000000000E+000	2,6244377E+001
1	2,433280115574598E+003	1,000000000000000E+000	3,3638036E+000	2,9996873E+004	1,699863994349609E+004	0,000000000000000E+000	2,6220661E+001
1	2,463280116999522E+003	1,000000000000000E+000	3,3654578E+000	2,9998844E+004	1,724862076896484E+004	0,000000000000000E+000	2,6434107E+001
1	2,493280118424445E+003	1,000000000000000E+000	3,3669546E+000	2,9998254E+004	1,749860115995008E+004	0,000000000000000E+000	2,6117889E+001
1	2,523280119849369E+003	1,000000000000000E+000	3,3682542E+000	2,9997268E+004	1,774858201149197E+004	0,000000000000000E+000	2,6457825E+001
