Ns	time/s	cycle number	Ecell/V	I/mA	Q charge/mA.h	Q discharge/mA.h	Temperature/°C	
1	5,155700244882610E+003	1,000000000000000E+000	3,4496253E+000	2,9999830E+004	4,099759687153429E+004	0,000000000000000E+000	1,4465221E+001
1	5,185700246307533E+003	1,000000000000000E+000	3,4498222E+000	2,9999633E+004	4,124758190678385E+004	0,000000000000000E+000	1,4433599E+001
1	5,215700247732457E+003	1,000000000000000E+000	3,4500585E+000	2,9999041E+004	4,149756642635634E+004	0,000000000000000E+000	1,4512654E+001
1	5,245700249157380E+003	1,000000000000000E+000	3,4503734E+000	2,9998646E+004	4,174755062836046E+004	0,000000000000000E+000	1,4307113E+001
1	5,275700250582304E+003	1,000000000000000E+000	3,4505703E+000	2,9996873E+004	4,199753530317817E+004	0,000000000000000E+000	1,4473128E+001
1	5,305700252007227E+003	1,000000000000000E+000	3,4509642E+000	2,9998846E+004	4,224752017314237E+004	0,000000000000000E+000	1,4370356E+001
1	5,335700253432151E+003	1,000000000000000E+000	3,4511611E+000	2,9997662E+004	4,249750525787544E+004	0,000000000000000E+000	1,4528466E+001
1	5,365700254857074E+003	1,000000000000000E+000	3,4514370E+000	2,9999633E+004	4,274748994840278E+004	0,000000000000000E+000	1,4386168E+001
1	5,395700256281998E+003	1,000000000000000E+000	3,4516339E+000	2,9998254E+004	4,299747445417970E+004	0,000000000000000E+000	1,4488938E+001
1	5,425700257706922E+003	1,000000000000000E+000	3,4520276E+000	2,9995889E+004	4,324745901495661E+004	0,000000000000000E+000	1,4401978E+001
1	5,455700259131845E+003	1,000000000000000E+000	3,4522245E+000	2,9998451E+004	4,349744363450630E+004	0,000000000000000E+000	1,4401978E+001
1	5,485700260556769E+003	1,000000000000000E+000	3,4524610E+000	2,9998846E+004	4,374742827082140E+004	0,000000000000000E+000	1,4473128E+001
1	5,515700261981692E+003	1,000000000000000E+000	3,4528153E+000	2,9999041E+004	4,399741291162327E+004	0,000000000000000E+000	1,4488938E+001
